personId:START_ID(Person-ID),posterId:END_ID(Poster-ID),:TYPE
1fca3753-fbfb-467d-ac28-2a208e22ef2d,32b71e1c-15ca-4a24-9005-8162a3bd2154,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,846b373d-3b52-4f28-85d5-7e8b1f0292d0,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,2281b2d2-dd95-41f3-8748-2b0ffda207e1,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,709bef7f-db86-4859-b527-8ce2b0472bfc,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,ffe15752-a718-4006-9b7c-ee2f7becc83e,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,2b49371a-1386-4251-b954-589808e281a5,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,cb9be001-8bac-464f-a071-0173139fb821,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,a53e653c-7b3f-4143-9c79-f4d8620fb137,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,8bba7bbb-acea-4d4d-8489-9467eb6c105f,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,119f2128-dd00-41fd-a9e9-61aa7c79e1fb,subscribes_to
c4f021a3-33c4-486e-8b04-3f1b167ea417,0bd3e21e-a67c-4c11-bb97-e8edfcce8309,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,984bdabc-f1c2-4a06-9d7c-8215a300e909,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,7fc8f78f-6033-47d7-ad29-ad9382fb7f2d,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,5f5469f5-5273-44f6-b9c2-c4503162a79a,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,3704f056-e37e-4ff0-9312-b2343e85a8a4,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,119f2128-dd00-41fd-a9e9-61aa7c79e1fb,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,c91aec7e-74a6-4ef3-8259-b986282c2128,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,587ad70a-bc35-4f63-8265-e71c95c1a4e7,subscribes_to
487d830c-8533-4266-bc48-b9cb2f1be8d1,8720ff37-69be-4438-874b-474bd91dc301,subscribes_to
